;PORT_original_firstorder_10Percentile;PORT_original_firstorder_90Percentile;PORT_original_firstorder_Energy;PORT_original_firstorder_Entropy;PORT_original_firstorder_InterquartileRange;PORT_original_firstorder_Kurtosis;PORT_original_firstorder_Maximum;PORT_original_firstorder_Mean;PORT_original_firstorder_MeanAbsoluteDeviation;PORT_original_firstorder_Median;PORT_original_firstorder_Minimum;PORT_original_firstorder_Range;PORT_original_firstorder_RobustMeanAbsoluteDeviation;PORT_original_firstorder_RootMeanSquared;PORT_original_firstorder_Skewness;PORT_original_firstorder_TotalEnergy;PORT_original_firstorder_Uniformity;PORT_original_firstorder_Variance;PORT_original_glcm_Autocorrelation;PORT_original_glcm_ClusterProminence;PORT_original_glcm_ClusterShade;PORT_original_glcm_ClusterTendency;PORT_original_glcm_Contrast;PORT_original_glcm_Correlation;PORT_original_glcm_DifferenceAverage;PORT_original_glcm_DifferenceEntropy;PORT_original_glcm_DifferenceVariance;PORT_original_glcm_Id;PORT_original_glcm_Idm;PORT_original_glcm_Idmn;PORT_original_glcm_Idn;PORT_original_glcm_Imc1;PORT_original_glcm_Imc2;PORT_original_glcm_InverseVariance;PORT_original_glcm_JointAverage;PORT_original_glcm_JointEnergy;PORT_original_glcm_JointEntropy;PORT_original_glcm_MCC;PORT_original_glcm_MaximumProbability;PORT_original_glcm_SumAverage;PORT_original_glcm_SumEntropy;PORT_original_glcm_SumSquares;PORT_original_gldm_DependenceEntropy;PORT_original_gldm_DependenceNonUniformity;PORT_original_gldm_DependenceNonUniformityNormalized;PORT_original_gldm_DependenceVariance;PORT_original_gldm_GrayLevelNonUniformity;PORT_original_gldm_GrayLevelVariance;PORT_original_gldm_HighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceEmphasis;PORT_original_gldm_LargeDependenceHighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceLowGrayLevelEmphasis;PORT_original_gldm_LowGrayLevelEmphasis;PORT_original_gldm_SmallDependenceEmphasis;PORT_original_gldm_SmallDependenceHighGrayLevelEmphasis;PORT_original_gldm_SmallDependenceLowGrayLevelEmphasis;PORT_original_glrlm_GrayLevelNonUniformity;PORT_original_glrlm_GrayLevelNonUniformityNormalized;PORT_original_glrlm_GrayLevelVariance;PORT_original_glrlm_HighGrayLevelRunEmphasis;PORT_original_glrlm_LongRunEmphasis;PORT_original_glrlm_LongRunHighGrayLevelEmphasis;PORT_original_glrlm_LongRunLowGrayLevelEmphasis;PORT_original_glrlm_LowGrayLevelRunEmphasis;PORT_original_glrlm_RunEntropy;PORT_original_glrlm_RunLengthNonUniformity;PORT_original_glrlm_RunLengthNonUniformityNormalized;PORT_original_glrlm_RunPercentage;PORT_original_glrlm_RunVariance;PORT_original_glrlm_ShortRunEmphasis;PORT_original_glrlm_ShortRunHighGrayLevelEmphasis;PORT_original_glrlm_ShortRunLowGrayLevelEmphasis;PORT_original_glszm_GrayLevelNonUniformity;PORT_original_glszm_GrayLevelNonUniformityNormalized;PORT_original_glszm_GrayLevelVariance;PORT_original_glszm_HighGrayLevelZoneEmphasis;PORT_original_glszm_LargeAreaEmphasis;PORT_original_glszm_LargeAreaHighGrayLevelEmphasis;PORT_original_glszm_LargeAreaLowGrayLevelEmphasis;PORT_original_glszm_LowGrayLevelZoneEmphasis;PORT_original_glszm_SizeZoneNonUniformity;PORT_original_glszm_SizeZoneNonUniformityNormalized;PORT_original_glszm_SmallAreaEmphasis;PORT_original_glszm_SmallAreaHighGrayLevelEmphasis;PORT_original_glszm_SmallAreaLowGrayLevelEmphasis;PORT_original_glszm_ZoneEntropy;PORT_original_glszm_ZonePercentage;PORT_original_glszm_ZoneVariance;PORT_original_ngtdm_Busyness;PORT_original_ngtdm_Coarseness;PORT_original_ngtdm_Complexity;PORT_original_ngtdm_Contrast;PORT_original_ngtdm_Strength;PORT_original_shape_Elongation;PORT_original_shape_Flatness;PORT_original_shape_LeastAxisLength;PORT_original_shape_MajorAxisLength;PORT_original_shape_Maximum2DDiameterColumn;PORT_original_shape_Maximum2DDiameterRow;PORT_original_shape_Maximum2DDiameterSlice;PORT_original_shape_Maximum3DDiameter;PORT_original_shape_MeshVolume;PORT_original_shape_MinorAxisLength;PORT_original_shape_Sphericity;PORT_original_shape_SurfaceArea;PORT_original_shape_SurfaceVolumeRatio;PORT_original_shape_VoxelVolume
203_CHC;241,6;319;45641768;2,411317746;41;3,250643869;394;281,9858907;24,89954555;282;204;190;17,45040454;283,719836;0,245748292;365134144;0,219923543;980,9027992;13,91308713;66,87775255;1,738622102;4,538455952;1,910039166;0,405988607;1,012903354;1,767852976;0,850263163;0,611416843;0,578708526;0,973006346;0,896551276;-0,097990268;0,562000259;0,495157615;3,640726473;0,060316168;4,512190733;0,452301081;0,114558372;7,281452947;3,104385968;1,612123779;5,831892925;46,52733686;0,082058795;11,89164793;124,696649;1,696431293;16,15520282;65,02469136;884,4162257;8,338942624;0,120897361;0,060055181;1,606274355;0,005416425;89,95908331;0,209296032;1,837435059;16,81395863;2,234679866;34,16973468;0,272217876;0,118806418;3,451601356;266,259459;0,611636641;0,758106091;0,437415284;0,805605623;14,02989467;0,093654485;5,387096774;0,173777315;3,737773153;29,38709677;1962,16129;26976,90323;183,4107641;0,12001655;5,387096774;0,173777315;0,406736276;15,63468503;0,023347375;4,321627263;0,054673721;1627,62539;2,259973888;0,014637564;17,44382873;0,042663156;0,297868919;0,868740427;0,71173937;15,92423431;22,37368758;27,20294102;25,05992817;22,8035085;28,35489376;4446,333333;19,4369269;0,792036877;1650,973366;0,3713112;4536
204_CHC;195;244;356593812;1,892449209;24;6,238391211;338;219,2144316;16,09986316;220;104;234;10,34404539;220,3388108;-0,108583085;2852750496;0,338609845;494,2245433;28,28588012;36,18108691;-0,67581102;2,536812317;0,923805814;0,465283208;0,623744231;1,41267351;0,523269344;0,729493077;0,717102331;0,991163812;0,945433621;-0,119696093;0,566834752;0,435637596;5,28039796;0,141278735;3,534080888;0,533345419;0,268936604;10,56079592;2,627895889;0,865154533;6,12970795;352,6653506;0,048014343;32,56059115;2487,089312;0,879157983;28,88767869;181,5933288;5208,1258;6,72534546;0,041701622;0,024952343;0,7390555;0,001732875;1207,153213;0,28854942;1,159748366;28,99873436;5,09526614;146,1708388;0,198277201;0,0445619;3,768136044;1809,090767;0,425542614;0,568927057;1,820288368;0,670018316;19,47823383;0,03169602;25,67647059;0,188797578;4,11483564;30,45588235;128697,6103;3653975,853;4705,326951;0,096977659;21,45588235;0,157763841;0,389230751;11,48637102;0,039793827;5,554728794;0,018515997;125780,8161;12,39713207;0,001066425;21,32031712;0,009357367;0,052145509;0,622484493;0,442616015;31,33972831;70,80568084;75,70997292;56,88585061;75,89466384;76,99350622;58480,33333;44,07543832;0,647699028;11249,09123;0,192356825;58760
205_CHC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
206_CHC;139;217;1248029544;2,530698125;41;5,448575496;318;172,6989524;27,1110555;171;0;318;17,24193874;176,6439323;-0,63706929;9984236352;0,223632047;1378,150663;57,13863925;245,6297595;-6,323517604;6,907109515;1,157691691;0,709764098;0,651614841;1,48004995;0,717231568;0,731363438;0,717937184;0,993534553;0,955605275;-0,260243689;0,834146151;0,41798333;7,463322487;0,093277802;4,267573365;0,744414652;0,222966709;14,92664497;3,313914632;2,016200301;6,922738853;1736,220542;0,043408769;39,01539208;8944,610971;2,284490133;57,52033903;215,7663575;12259,6566;4,234822599;0,025323821;0,025704909;1,233953666;0,001502207;3898,141364;0,184505995;3,047149235;57,33207314;6,674923051;377,6878829;0,144463737;0,029670264;4,572057352;8539,851417;0,396952958;0,52712415;2,78283013;0,647546707;36,57186563;0,022055184;89,60869565;0,118061523;7,059038573;43,24901186;448628,9657;24919161,09;8428,955858;0,079645524;171,455863;0,225897053;0,480228098;19,87778258;0,040641428;6,088468483;0,018976423;445851,9951;26,26437991;0,000289887;35,77792149;0,01438732;0,02179644;0,875193211;0,621348782;59,18494434;95,25237037;112,8007092;111,8033989;101,0742301;115,7065253;319486,6667;83,36422784;0,771774228;29283,90649;0,091659244;319976
207_CHC;123,9;173,1;6898634;1,723738113;27;2,392352418;199;147,9806452;15,62568158;147;106;93;11,54165583;149,1766003;0,154298478;55189072;0,33937565;355,3867222;6,029528502;8,564301435;0,087126242;1,831428523;0,474688639;0,586335219;0,444472374;1,043792443;0,265735014;0,782799857;0,78078544;0,972610367;0,912112734;-0,216477713;0,693821783;0,418033141;2,385357419;0,172143716;2,923594115;0,596623465;0,288251245;4,770714839;2,40883175;0,576529291;5,668224543;16,96774194;0,054734651;27,58959417;105,2064516;0,652289282;6,583870968;158,7290323;923,3129032;39,06928763;0,268346774;0,025119409;0,205342572;0,005453252;57,40286338;0,308927146;0,76696316;6,966948098;4,220281807;26,41248984;1,062139417;0,275836276;3,312862661;81,71793531;0,42356478;0,598014888;1,137190586;0,656831837;4,88175645;0,180285345;2;0,25;1,25;7,5;3902,75;24307,375;803,1605903;0,355902778;1,5;0,1875;0,252771198;1,650688136;0,04646994;3;0,025806452;2401,1875;4,905763115;0,028801725;1,966728615;0,040655677;0,131559397;0,842269089;0,569576997;11,46236348;20,1243441;18,43908891;21,54065923;21,26029163;25,69046516;2391,333333;16,95011297;0,757082318;1142,267358;0,477669651;2480
209_CHC;128;254;82522386;2,933231535;53;4,24594011;330;199,9237506;37,72931144;208;13;317;23,96663215;206,1926216;-1,032842419;660179088;0,165881394;2545,891146;78,25423842;616,036958;-40,53713056;11,75527899;2,259732835;0,674506487;1,073273548;1,885911636;1,076616108;0,606029176;0,570839195;0,98904235;0,93297889;-0,18097748;0,780553289;0,477826166;8,710832994;0,046355467;5,145389333;0,715045133;0,107430092;17,42166599;3,674463488;3,503752956;6,579627506;138,2849047;0,071244155;17,67983701;321,9757857;4,189711375;76,82998454;79,33590933;6614,991757;1,104766201;0,023524148;0,061804112;3,655487339;0,004223333;214,4834001;0,149918158;4,784679566;74,84430129;2,473885658;196,143406;0,04866828;0,026416091;4,10335096;869,5684895;0,604171539;0,736456228;0,596739091;0,804372826;58,74662421;0,023217382;8,858585859;0,089480665;12,10611162;51,70707071;5384,616162;450485,8485;68,93902678;0,098804169;24,27272727;0,245179063;0,505897001;25,59717209;0,058756946;5,474583702;0,051004637;5000,218549;1,27413333;0,005123217;61,39739048;0,034530008;0,413271939;0,556867731;0,45230218;20,4286792;45,16599767;37,73592453;45,3431362;34,98571137;48,12483766;15367,66667;25,15148665;0,742827854;4024,091979;0,261854455;15528
20_CHC;1473,4;2137,8;1012885422;5,21759087;362;2,526702479;2534;1829,710438;204,0280924;1842;1272;1262;147,8680411;1846,723755;-0,012202622;8103083376;0,030529765;62548,3404;579,4766721;264619,5572;296,2224346;327,5200063;83,68404995;0,591809144;7,215175121;4,130713637;29,61243206;0,224167747;0,135756366;0,971557719;0,885570044;-0,406749427;0,992623793;0,133270173;22,76981168;0,003528718;8,294769434;0,7690731;0,010876192;45,53962335;5,857834283;102,8010141;6,536931044;94,72390572;0,31893571;1,040120623;9,067340067;100,3782154;662,0841751;4,973063973;3334,912458;0,027604769;0,008356793;0,492771231;320,6942031;0,006005351;8,675072398;0,030357757;100,4990989;661,7584338;1,120846232;742,8427592;0,009072165;0,008497591;5,376802496;264,8754614;0,926428884;0,962185962;0,039897182;0,970995617;642,340339;0,008356858;5,195402299;0,029858634;103,5591558;654,1896552;4,683908046;3129,936782;0,02770124;0,010995487;79,72413793;0,458184701;0,701757924;452,842517;0,009636199;6,17631241;0,585858586;1,770412208;0,038823034;0,026178165;3921,980155;0,428515758;20,59885857;0,778212692;0,673368403;12,5966788;18,70696449;18,11077028;20,39607805;22,36067977;22,71563338;2304,666667;14,55799719;0,832356462;1013,709499;0,43985081;2376
210_CHC;146;209;185751133;2,116815434;29;4,075516598;265;175,0133086;19,44777248;174;54;211;12,8682929;176,8963164;-0,015365764;1486009064;0,283888942;662,6485762;31,07410277;51,63825903;0,120479692;3,735232181;0,771448316;0,657483665;0,553315497;1,332715117;0,457146039;0,754551518;0,744569937;0,990899145;0,946547582;-0,224410227;0,767919921;0,406967369;5,507547771;0,124083767;3,733113352;0,672899435;0,243304746;11,01509554;2,932253335;1,126670124;6,404958395;280,3692722;0,04723202;35,07682474;1685,164757;1,145396556;31,71310647;200,6863208;6184,509602;7,076038706;0,038442217;0,020700659;0,668904185;0,001345428;781,2872755;0,24181947;1,474599215;32,22275129;5,576225279;173,9891753;0,202723678;0,040546368;4,067399812;1296,240122;0,394342905;0,543502488;1,96453327;0,64103926;20,95034622;0,027299331;13,53191489;0,143956541;4,823562698;33,45744681;43463,08511;1362905,5;1486,904263;0,087026217;11,85106383;0,126075147;0,330168172;9,639824704;0,041268819;5,545079777;0,01583558;39475,29697;9,33287381;0,001716017;14,50101739;0,013178662;0,059238008;0,259903528;0,103243081;28,79071677;278,8634021;45,12205669;93,05912099;171,2308383;184,9756741;46967,66667;72,47758215;0,577916712;10893,10093;0,231927658;47488
211_CHC;185;224,7;6088835;1,523163262;22,25;3,143987314;247;204,9791667;12,99392361;205;152;95;9,001890359;205,629707;-0,168661637;48710680;0,401716821;267,1176215;7,808496592;3,737651134;-0,30124147;1,132061415;0,641270006;0,272753735;0,548399463;1,203068398;0,335315298;0,741278692;0,735087323;0,963917127;0,893415792;-0,082660178;0,439148408;0,467137738;2,772117799;0,189893364;2,786605326;0,421054011;0,341203879;5,544235597;2,084770946;0,443332855;4,996867884;9,263888889;0,064332562;19,72145062;57,84722222;0,487220293;7,784722222;110,5;881,6736111;15,99098187;0,183207948;0,033672761;0,313023356;0,007984553;34,77135251;0,359020082;0,583695717;7,749287119;2,999487285;23,41077181;0,505969467;0,197155673;2,82839448;49,26353967;0,50121425;0,672008547;0,682222143;0,726252113;5,604005483;0,153594277;2;0,333333333;1,333333333;10,33333333;1367,666667;10473,5;208,181713;0,258101852;1;0,166666667;0,180668323;2,789623121;0,017556736;2,584962501;0,041666667;791,6666667;2,021123445;0,050530144;2,474324653;0,035461334;0,226164281;0,796369317;0,643481264;9,506022288;14,77280353;16,1245155;16,1245155;13,41640786;16,61324773;1089,333333;11,76460747;0,849914721;602,3967706;0,552995811;1152
212_CHC;160;191;11214072;1,187680096;15;2,648780888;205;175,8559557;9,456710737;176;144;61;6,838909714;176,2495712;-0,003830518;89712576;0,47546443;138,5942097;7,071922548;1,223621272;-0,172913193;0,749298816;0,346389568;0,364665347;0,332596425;0,933028634;0,228470427;0,836000645;0,835081102;0,979867551;0,933940486;-0,131071686;0,454585616;0,320527425;2,6401367;0,300685396;2,053427204;0,400700001;0,450554751;5,2802734;1,684264371;0,273922096;5,311058183;16,65096953;0,046124569;38,25612142;171,6426593;0,30705719;6,872576177;226,1966759;1742,257618;33,32458064;0,180420899;0,025772357;0,1074588;0,013983531;83,98558656;0,45294742;0,364991273;6,421473792;6,254693438;45,38352962;1,019918054;0,203078687;3,003084734;66,24036118;0,343938491;0,511186874;1,878028426;0,587010979;3,501283715;0,134662526;2,777777778;0,308641975;1,432098765;5,888888889;6811,888889;47973,44444;1127,954475;0,526234568;2,333333333;0,259259259;0,491519953;0,864242876;0,452596009;2,281036113;0,024930748;5202,987654;4,408147383;0,020361465;2,038373002;0,01625259;0,108921837;0,888194756;0,611613382;12,2659685;20,05510158;20,39607805;22,36067977;24,41311123;24,49489743;2806;17,81283606;0,785416803;1224,923729;0,436537323;2888
213_CHC;260;364;7173173;2,311173941;56;2,542132905;392;298,7721519;32,43422528;285;248;144;24,43692308;301,3298164;0,865161428;57385384;0,245954174;1534,859478;11,63228237;139,9502656;18,17567515;6,804377041;2,358042007;0,477302416;1,067080259;1,76106784;1,053223356;0,623327232;0,58796643;0,958998285;0,882395029;-0,248235055;0,777892186;0,434906941;3,243035914;0,104023972;3,862205108;0,648878605;0,212508257;6,486071828;2,881629273;2,290604762;4,936197204;7,050632911;0,089248518;16,42525236;19,43037975;2,521711264;14,20253165;59,25316456;407,8227848;11,89322656;0,147571543;0,1181688;2,290404682;0,019620314;13,52768397;0,216850083;2,650550557;15,7064998;2,022016664;24,56733116;0,327495394;0,137774178;3,144936572;41,14248476;0,648246755;0,786757546;0,328387315;0,821193741;14,0101991;0,106453596;2,272727273;0,20661157;2,876033058;20,36363636;136,2727273;1151,818182;24,16799835;0,157006803;2,818181818;0,256198347;0,472502319;8,195375438;0,111358812;3,027169118;0,139240506;84,69421488;0,800721526;0,086849487;14,11345893;0,087437026;1,669759117;0,806474679;0,739394524;8,487892261;11,47951734;11,66190379;12,64911064;13,41640786;14;586;9,257940066;0,864171761;391,8764193;0,668731091;632
214_CHC;157;236;20331186;2,455668269;48;2,730275803;299;199,979798;26,9745128;202;113;186;19,63248403;202,665002;-0,082451341;162649488;0,205591266;1081,18343;19,51227071;81,66367715;0,196318148;5,616706844;1,440578129;0,591438283;0,868515535;1,607907625;0,656274201;0,645738757;0,621436656;0,97913063;0,909450329;-0,169010019;0,720868759;0,502324474;4,297066673;0,058920787;4,468441121;0,616636038;0,10822199;8,594133345;3,251530241;1,764321243;5,864575481;40,21616162;0,081244771;12,7658239;101,7676768;1,79717988;22,2020202;79,47676768;1482,339394;6,300793081;0,072773051;0,038514157;1,003404191;0,005008318;72,93764497;0,203448332;1,867523534;23,0825486;2,606121251;55,42829854;0,189850749;0,071985458;3,575343666;210,0160278;0,573721363;0,724320124;0,574138604;0,777109479;18,61567877;0,055124349;2,125;0,1328125;5,24609375;26,0625;3021,6875;65712;176,1786335;0,189521507;2,25;0,140625;0,265288115;5,026101355;0,0920152;4;0,032323232;2064,558594;1,504130968;0,018870051;14,67218139;0,037777925;0,387029192;0,851397163;0,734121837;15,47663999;21,08184119;22,8035085;24,08318916;20,59126028;26,07680962;3877;17,94901978;0,833872081;1431,249094;0,369164069;3960
215_CHC;199;238,5;6588390;1,571905369;24;3,25673297;271;219,4705882;13,30017301;219;183;88;9,330864405;220,1000775;0,282195655;52707120;0,382461073;276,7050173;4,990234996;3,930236746;0,06888292;1,176551062;0,830813409;0,17184874;0,655296422;1,299076186;0,384139612;0,700902684;0,689903488;0,954404356;0,874711061;-0,060306691;0,363844288;0,508348455;2,214195254;0,159976921;2,985758961;0,287257047;0,274920729;4,428390508;2,119360422;0,501841118;4,908477266;11,44117647;0,084126298;15,87781142;52,01470588;0,522275087;5,852941176;84,42647059;424,5735294;21,75413603;0,282322304;0,059721973;0,507706411;0,0194405;34,91875343;0,356417621;0,5917965;6,078927606;2,525945469;14,14486215;0,687451733;0,288958862;2,724421455;55,80354506;0,555800231;0,720022624;0,482822977;0,760746174;4,801995315;0,223524936;2,8;0,28;1,44;8,2;576;2824;139,9826389;0,377083333;2,4;0,24;0,42330159;4,392936263;0,136156974;3,121928095;0,073529412;391,04;2,786414312;0,049004265;2,800034075;0,043994246;0,210522955;0,947516889;0,63459203;8,701974699;13,71270721;15,23154621;13,41640786;14,56021978;16,73320053;1033,333333;12,99302168;0,858918076;575,4743991;0,556910709;1088
217_CHC;180;248;40728690;2,180210939;37;2,756067966;283;212,1616162;21,37784126;211;117;166;15,32993664;213,8018057;0,103983361;325829520;0,251459602;698,6607489;25,45452201;29,31918148;0,727480613;3,318097848;1,288101008;0,439041858;0,833658269;1,56215158;0,575910032;0,651007168;0,628375227;0,98103533;0,912224066;-0,095206698;0,544969535;0,50898867;4,994657719;0,076891947;4,074781178;0,449177113;0,141883669;9,989315437;2,887913294;1,151549714;5,859877197;63,81705948;0,071624085;15,56818717;224,0505051;1,219825138;26,34343434;90,07744108;2248,904602;4,118355223;0,047816306;0,040182096;1,042111675;0,003492571;149,8611157;0,238135605;1,345667431;26,61186542;2,6938034;69,50873402;0,126236257;0,048882022;3,43228636;351,5093894;0,552021601;0,706466373;0,636003291;0,767620226;20,51313307;0,038455267;4,851851852;0,179698217;4,63648834;27,11111111;7033,888889;176170,2222;307,2667596;0,107822499;4,925925926;0,182441701;0,393895486;9,449709685;0,067278412;4,282484261;0,03030303;5944,888889;2,367455638;0,009487582;15,78448657;0,025261891;0,208487933;0,782759682;0,712405701;18,78157071;26,36358844;29,73213749;23,32380758;29,52964612;31,36877428;7022;20,63635411;0,845291798;2097,899532;0,29876097;7128
218_CHC;135;157;4213305;1,013549962;13;2,437999619;165;146,7435897;7,006969099;147;124;41;5,238984375;146,9921505;-0,172648753;33706440;0,513898751;73,01117686;6,340733908;0,682848366;-0,023243852;0,634147482;0,385544498;0,243553048;0,381897366;0,957699705;0,235102962;0,809659172;0,80941603;0,961613879;0,904708015;-0,061376096;0,304428321;0,378706126;2,505564966;0,268302242;1,980696013;0,256354192;0,335747817;5,011129932;1,588784332;0,254922995;4,669499618;14,66153846;0,075187377;21,4799737;100,2102564;0,249204471;5,984615385;172,0769231;1213,317949;28,43903134;0,198290598;0,014703358;0,055242378;0,007193839;61,56011307;0,556966827;0,230300162;5,542404696;4,506244971;28,59579863;0,83914105;0,213369087;2,489021737;43,2817563;0,379832262;0,566469428;1,096873254;0,610204545;3,048688746;0,141879504;1;0,333333333;0,666666667;4,666666667;6513,666667;36193,66667;1347;0,453703704;1;0,333333333;0,333412894;0,333925518;0,333345614;1,584962501;0,015384615;2288,666667;7,552161148;0,027704317;1,379519542;0,030455133;0,089950253;0,87236137;0,807722937;11,8089907;14,62010072;16,1245155;16,1245155;16,1245155;18;1499,666667;12,75401109;0,878116525;721,5423061;0,481135123;1560
21_CHC;122;204;1191559842;2,423983173;43;3,659010814;366;157,4312967;26,28524815;152;11;355;18,34270244;160,9035954;0,417039438;9532478736;0,228092154;1105,353832;47,23723063;133,5412613;6,254061412;6,168596832;1,069911253;0,703954567;0,654929041;1,479515436;0,628264812;0,725152958;0,710904432;0,995387369;0,960490859;-0,239660463;0,814301108;0,426378277;6,779562003;0,090207503;4,236985973;0,729634747;0,219252778;13,55912401;3,251331451;1,809627021;6,807064057;2079,83778;0,045190287;36,29653156;10497,71328;1,849635359;48,31620459;207,572875;9228,919672;5,19649663;0,024860736;0,020960065;1,155465801;0,000587521;4841,664705;0,19649754;2,216927887;50,3980325;6,240796732;282,9066318;0,156747084;0,024921315;4,388949177;10100,20945;0,402658333;0,53510543;2,51511924;0,650925637;33,7420752;0,016351221;68,04895105;0,118966698;6,601068512;60,77272727;797260,1049;34738809,22;19407,60605;0,032304007;118,513986;0,207192283;0,447015758;26,79481895;0,015067744;6,02984812;0,012428298;790786,0457;28,08679295;0,000242731;50,84440068;0,008454042;0,029767568;0,917241429;0,835664029;73,16670787;87,5551721;94,40338977;103,247276;96,93296653;103,9615313;367804;80,30923122;0,826432749;30039,14526;0,081671611;368192
220_CHC;189;210;38336727;1,03852182;11;3,307768082;228;199,8611691;6,695947978;200;176;52;4,698697905;200,0436461;0,179138886;306693816;0,497123443;72,97341909;2,410220244;0,740433799;-0,018660287;0,678330398;0,345070467;0,325527148;0,343016552;0,91709591;0,222048179;0,828834043;0,828697116;0,965587749;0,914348558;-0,096365918;0,375549694;0,341219376;1,525403581;0,278899447;1,955083173;0,327550636;0,348377529;3,050807163;1,603851195;0,255850216;5,505882557;44,64300626;0,046600215;34,88308105;476,2442589;0,258695046;2,635699374;248,3235908;641,888309;149,9382104;0,596874275;0,016696338;0,080177318;0,006625211;224,9695624;0,492916661;0,268962075;2,697080329;7,567558016;19,57896373;4,577418067;0,588441396;3,117694583;149,9539713;0,316339914;0,476553718;2,456058171;0,555421523;1,534990823;0,323240676;4,636363636;0,421487603;0,41322314;6;40470,90909;108121,5455;23558,75505;0,255050505;3,909090909;0,355371901;0,571339212;4,558082735;0,079703836;2,222191576;0,011482255;32886,08264;37,31798185;0,006398622;1,298243636;0,028752642;0,021325791;0,819443387;0,670650035;18,36826847;27,38875345;31,2409987;31,2409987;26,90724809;34,23448554;7542;22,4435329;0,774370061;2401,743307;0,318449126;7664
221_CHC;111;184;4634495825;2,27372039;38;4,22118763;330;147,4110089;22,93546571;145;32;298;16,01968762;150,3311996;0,717194816;37075966600;0,245050163;869,4640379;30,04870431;98,7805434;6,974466046;4,951829375;0,615070574;0,778424071;0,492754727;1,214396222;0,36391458;0,772120375;0,765703386;0,996417409;0,965371038;-0,310770089;0,857458627;0,402506306;5,381863354;0,107415536;3,786194425;0,786587295;0,200767101;10,76372671;3,108397439;1,391724987;6,732039347;9109,559465;0,04442149;36,82392891;50252,68192;1,466234055;30,81685368;265,215935;7478,485798;10,89118739;0,039598843;0,013758534;0,517719683;0,000559107;20611,63422;0,219765607;1,814630016;32,89137653;9,92802152;280,9242348;0,412506892;0,038634962;4,568883489;31787,61904;0,329187355;0,457206003;4,317911242;0,575448712;19,88789009;0,021987078;204,7798532;0,136610976;5,279839217;42,38492328;6625488,173;188133211,7;255403,3433;0,046285546;229,3322215;0,152990141;0,358148697;15,55721947;0,015944692;6,421238059;0,007309663;6606772,509;178,6779808;5,69303E-05;32,04606535;0,00730703;0,00586123;0,775440614;0,654760918;107,9792634;164,9140326;177,5387282;186,4617923;151,2878052;188,5629868;1639908,333;127,8810388;0,813317003;82687,01635;0,050421731;1640568
222_CHC;250;322;105636487;2,275823768;37;3,593518214;377;282,7857689;22,9145833;281;173;204;16,13432581;284,2949735;0,080486336;845091896;0,249191423;855,8408686;33,72576068;52,15415796;3,035059458;3,826094522;1,01301946;0,57845516;0,68219567;1,464061121;0,537206199;0,706389753;0,69134495;0,990272201;0,9403729;-0,16858441;0,699815702;0,460490254;5,746435788;0,100938082;3,924166854;0,645629407;0,19556261;11,49287158;2,943050575;1,209778495;6,274640026;66,2517215;0,050689917;30,75194658;325,6931905;1,433022938;35,49502678;143,6120888;4535,479725;4,912335183;0,034955025;0,044018633;1,694276171;0,002780714;178,3574504;0,216349179;1,76113951;36,95366908;3,743187669;126,1401791;0,128478354;0,03578006;3,823116968;401,5359748;0,481070866;0,629862869;1,124657578;0,717144215;27,34509145;0,026359551;7,452830189;0,140619438;5,171947312;38,94339623;6952,509434;220046,5283;231,0928442;0,069355067;12,20754717;0,230331079;0,487477968;18,51940703;0,045184778;4,950198173;0,04055088;6344,375222;1,844478361;0,007434858;22,33172333;0,016535304;0,288692808;0,63299758;0,615203079;20,94803147;34,05059595;34,98571137;34,05877273;32,24903099;41,95235393;10323;21,55394484;0,766775086;2990,107137;0,289654862;10456
