;ART_original_firstorder_10Percentile;ART_original_firstorder_90Percentile;ART_original_firstorder_Energy;ART_original_firstorder_Entropy;ART_original_firstorder_InterquartileRange;ART_original_firstorder_Kurtosis;ART_original_firstorder_Maximum;ART_original_firstorder_Mean;ART_original_firstorder_MeanAbsoluteDeviation;ART_original_firstorder_Median;ART_original_firstorder_Minimum;ART_original_firstorder_Range;ART_original_firstorder_RobustMeanAbsoluteDeviation;ART_original_firstorder_RootMeanSquared;ART_original_firstorder_Skewness;ART_original_firstorder_TotalEnergy;ART_original_firstorder_Uniformity;ART_original_firstorder_Variance;ART_original_glcm_Autocorrelation;ART_original_glcm_ClusterProminence;ART_original_glcm_ClusterShade;ART_original_glcm_ClusterTendency;ART_original_glcm_Contrast;ART_original_glcm_Correlation;ART_original_glcm_DifferenceAverage;ART_original_glcm_DifferenceEntropy;ART_original_glcm_DifferenceVariance;ART_original_glcm_Id;ART_original_glcm_Idm;ART_original_glcm_Idmn;ART_original_glcm_Idn;ART_original_glcm_Imc1;ART_original_glcm_Imc2;ART_original_glcm_InverseVariance;ART_original_glcm_JointAverage;ART_original_glcm_JointEnergy;ART_original_glcm_JointEntropy;ART_original_glcm_MCC;ART_original_glcm_MaximumProbability;ART_original_glcm_SumAverage;ART_original_glcm_SumEntropy;ART_original_glcm_SumSquares;ART_original_gldm_DependenceEntropy;ART_original_gldm_DependenceNonUniformity;ART_original_gldm_DependenceNonUniformityNormalized;ART_original_gldm_DependenceVariance;ART_original_gldm_GrayLevelNonUniformity;ART_original_gldm_GrayLevelVariance;ART_original_gldm_HighGrayLevelEmphasis;ART_original_gldm_LargeDependenceEmphasis;ART_original_gldm_LargeDependenceHighGrayLevelEmphasis;ART_original_gldm_LargeDependenceLowGrayLevelEmphasis;ART_original_gldm_LowGrayLevelEmphasis;ART_original_gldm_SmallDependenceEmphasis;ART_original_gldm_SmallDependenceHighGrayLevelEmphasis;ART_original_gldm_SmallDependenceLowGrayLevelEmphasis;ART_original_glrlm_GrayLevelNonUniformity;ART_original_glrlm_GrayLevelNonUniformityNormalized;ART_original_glrlm_GrayLevelVariance;ART_original_glrlm_HighGrayLevelRunEmphasis;ART_original_glrlm_LongRunEmphasis;ART_original_glrlm_LongRunHighGrayLevelEmphasis;ART_original_glrlm_LongRunLowGrayLevelEmphasis;ART_original_glrlm_LowGrayLevelRunEmphasis;ART_original_glrlm_RunEntropy;ART_original_glrlm_RunLengthNonUniformity;ART_original_glrlm_RunLengthNonUniformityNormalized;ART_original_glrlm_RunPercentage;ART_original_glrlm_RunVariance;ART_original_glrlm_ShortRunEmphasis;ART_original_glrlm_ShortRunHighGrayLevelEmphasis;ART_original_glrlm_ShortRunLowGrayLevelEmphasis;ART_original_glszm_GrayLevelNonUniformity;ART_original_glszm_GrayLevelNonUniformityNormalized;ART_original_glszm_GrayLevelVariance;ART_original_glszm_HighGrayLevelZoneEmphasis;ART_original_glszm_LargeAreaEmphasis;ART_original_glszm_LargeAreaHighGrayLevelEmphasis;ART_original_glszm_LargeAreaLowGrayLevelEmphasis;ART_original_glszm_LowGrayLevelZoneEmphasis;ART_original_glszm_SizeZoneNonUniformity;ART_original_glszm_SizeZoneNonUniformityNormalized;ART_original_glszm_SmallAreaEmphasis;ART_original_glszm_SmallAreaHighGrayLevelEmphasis;ART_original_glszm_SmallAreaLowGrayLevelEmphasis;ART_original_glszm_ZoneEntropy;ART_original_glszm_ZonePercentage;ART_original_glszm_ZoneVariance;ART_original_ngtdm_Busyness;ART_original_ngtdm_Coarseness;ART_original_ngtdm_Complexity;ART_original_ngtdm_Contrast;ART_original_ngtdm_Strength;ART_original_shape_Elongation;ART_original_shape_Flatness;ART_original_shape_LeastAxisLength;ART_original_shape_MajorAxisLength;ART_original_shape_Maximum2DDiameterColumn;ART_original_shape_Maximum2DDiameterRow;ART_original_shape_Maximum2DDiameterSlice;ART_original_shape_Maximum3DDiameter;ART_original_shape_MeshVolume;ART_original_shape_MinorAxisLength;ART_original_shape_Sphericity;ART_original_shape_SurfaceArea;ART_original_shape_SurfaceVolumeRatio;ART_original_shape_VoxelVolume
22_CHC;128,9;194;48804595;2,09250855;35;3,070731316;238;160,4308108;20,28890694;160;65;173;14,76251273;162,4218648;-0,310015057;390436760;0,270873338;642,8171047;25,9810988;33,88052978;-1,743496032;3,409710456;0,553004336;0,71997293;0,472760994;1,157467405;0,32299339;0,776308083;0,771568276;0,991624948;0,948344301;-0,282738926;0,81597451;0,408493558;5,026547252;0,124599703;3,474683335;0,7358719;0,216602349;10,0530945;2,865972885;0,990678698;6,347706368;88,13837838;0,047642367;33,52651687;501,1156757;1,091732944;25,35135135;213,7535135;5908,743784;8,780045846;0,050582815;0,019585085;0,362827846;0,002467323;243,0294352;0,251369771;1,275170129;23,9717731;5,952239653;159,2999578;0,265508109;0,057167365;4,01616436;360,0036652;0,364260683;0,522120582;1,999430029;0,613390622;13,89413962;0,039342316;4,862068966;0,167657551;3,33412604;18,51724138;30005,86207;765236,6897;1294,49567;0,160902191;5,482758621;0,189060642;0,411562673;4,859358112;0,090148105;4,185230133;0,015675676;25936,30202;3,445974263;0,006143387;9,9737205;0,014241894;0,154442371;0,858797149;0,84775898;26,12456;30,81602272;32,80243893;34,40930107;34,98571137;37,62977544;14663,66667;26,46471246;0,828235357;3498,045154;0,238551873;14800
24_CHC;542;956,7;1496751708;4,684199024;208;3,007567568;1292;733,7475509;127,2533617;713;235;1057;88,03030932;750,9731712;0,402379642;11974013664;0,046004978;25575,23544;451,0775788;53884,08119;686,3668191;133,7240244;27,49766253;0,657425368;3,96225006;3,458386231;11,32242372;0,325744733;0,234680677;0,985942201;0,920125477;-0,136048753;0,832190486;0,240957898;20,60353226;0,003469966;8,69542943;0,671013639;0,012237169;41,20706451;5,514961721;40,30542173;7,108862089;507,6993218;0,191295901;2,937931626;122,0972118;41,11451739;476,7189148;12,03767898;4897,026375;0,04110326;0,00372434;0,28957763;151,9659546;0,001426216;110,9301485;0,045309145;41,80040089;481,0897155;1,271274651;595,1661637;0,004660186;0,003758694;5,099382363;2101,743725;0,8577756;0,922439279;0,094284761;0,941360128;455,838422;0,003564397;35,81352236;0,039055095;52,10238688;533,9934569;36,01962923;12697,6205;0,124838345;0,004655977;301,1439477;0,328401252;0,591075397;320,7698331;0,00335882;6,876052374;0,345516202;27,64311818;0,284082414;0,004082963;1619,514272;0,118744253;2,417252066;0,830961767;0,727917933;26,90398614;36,9601914;37,57658846;39,84971769;42,19004622;43,68065934;21077;30,71250595;0,818646224;4507,409945;0,213854436;21232
25_CHC;91;119;22954188;1,062201566;14;2,690904641;135;104,2302914;8,081818927;104;75;60;5,897755493;104,7240316;0,114292732;183633504;0,529637732;103,169135;3,152819504;1,79913417;-0,350346871;0,861289987;0,139540619;0,720655708;0,139540619;0,577969016;0,119230481;0,93022969;0,93022969;0,986045938;0,965114845;-0,421065078;0,758551666;0,139540619;1,724035086;0,432144411;1,640350256;0,733637917;0,603780218;3,448070171;1,500809637;0,250207652;5,077790317;171,3516484;0,081868919;39,01232945;1108,531773;0,259325502;3,152412805;414,2756808;1352,661252;183,9198784;0,489502044;0,00619511;0,017387975;0,004018101;282,5465149;0,458279647;0,336691007;3,014526226;22,38131433;73,73119575;9,770797133;0,555133793;3,974981262;108,8059558;0,167724965;0,293395568;7,87941507;0,357854456;1,052752413;0,221410846;3,75;0,46875;0,734375;3,375;287492,625;986660;113048,559;0,684027778;1,25;0,15625;0,290656062;0,541056263;0,262833789;2,75;0,003822265;219044,9844;26,83953947;0,007585794;0,482854988;0,012024905;0,020925805;0,725390099;0,4562674;19,37739341;42,46937959;38,83297568;51,41984053;46,17358552;52,03844733;16558;30,80686748;0,69206432;4539,51634;0,274158494;16744
29_CHC;101;168;1262411178;2,115980763;36;3,197588017;333;132,3944348;20,87488985;129;53;280;15,03604067;134,9105378;0,557562888;10099289424;0,266771178;672,566826;15,14376287;49,30281932;3,772204769;4,054848624;0,399365854;0,820350526;0,35385332;1,015101866;0,269525552;0,829966418;0,827543287;0,997264331;0,973023657;-0,396088554;0,893807219;0,320003277;3,772242489;0,143221503;3,348487527;0,823161936;0,25892361;7,544484978;2,900353483;1,11355362;6,551266792;3196,100144;0,046079875;39,36706685;18503,2489;1,159638786;15,70568051;342,5245675;4815,867791;32,81883041;0,088812833;0,009878014;0,209579854;0,00084716;6280,260128;0,245380274;1,337189158;17,57471831;15,68261835;220,0307128;1,510692746;0,081740707;4,756652493;6606,307289;0,250092707;0,368791589;7,071509748;0,488203619;9,410805285;0,037508694;55,81081081;0,150840029;3,794711468;26,21621622;3207601,124;42200906,98;283042,6913;0,100821319;62,92972973;0,170080351;0,401057643;10,95611172;0,037842387;5,900735023;0,005334487;3172460,075;91,72424313;0,000192427;20,0318507;0,006383038;0,018163337;0,827616673;0,612251699;72,39379821;118,2418903;128,5768253;116,5160933;126,1427762;141,2090649;554253,3333;97,85895989;0,728774102;44774,43036;0,080783331;554880
30_CHC;160;223;137638677;2,045801721;32;3,453716259;257;192,734028;19,12840442;194;49;208;13,26347788;194,2684894;-0,437181434;1101109416;0,283693401;593,8404187;53,65091738;32,36360124;-1,966561284;3,275275389;0,612820172;0,684177848;0,510793552;1,20253416;0,345157442;0,760369545;0,754708355;0,994009036;0,954318482;-0,240846865;0,77589126;0,432532076;7,279089701;0,121859255;3,532779623;0,692489841;0,22097531;14,5581794;2,855582767;0,97202389;6,295920743;192,9226762;0,052899006;27,11911056;1034,629833;1,030884225;53,15793803;200,1494379;11036,45051;3,84219946;0,020798002;0,021376499;0,951742597;0,000890493;501,6903573;0,258234955;1,209728485;51,92961582;5,547556563;301,3309255;0,109866245;0,021894618;3,98134565;727,9754982;0,366953912;0,532534644;1,797596355;0,61222763;30,96006612;0,014163342;12,68253968;0,201310154;3,655832703;42,17460317;57428,20635;3121215,952;1091,389251;0,048013716;16,33333333;0,259259259;0,517875439;19,22739481;0,034846741;4,580864551;0,017274472;54077,08289;4,11390672;0,002894201;15,55603588;0,011057239;0,133658565;0,769600728;0,74288495;31,25844588;42,0771021;45,12205669;44,04543109;47,20169488;49,83974318;29007,33333;32,3825684;0,800142365;5705,872494;0,196704483;29176
31_CHC;60;149;461373268;2,521313472;47;3,559756555;270;100,4887553;28,15099059;96;5;265;19,55170617;106,6054096;0,739798441;3690986144;0,20512731;1266,723406;22,00388585;178,44265;13,32309182;7,149824377;1,10444242;0,732190311;0,718076318;1,504287466;0,577295446;0,694504861;0,678016442;0,991234413;0,942497588;-0,229931911;0,816288716;0,471496891;4,526866809;0,067791037;4,439944766;0,738614902;0,138127458;9,053733619;3,390560862;2,063566699;6,731193478;2246,61342;0,055339395;24,9313274;8327,553391;2,110830838;22,70199768;160,0346577;3089,032268;11,54232564;0,0673613;0,02312448;0,669581496;0,0019828;4590,168934;0,191137701;2,356618929;24,18953565;4,382265004;90,91175604;0,305824302;0,065947081;4,238439334;10589,11039;0,435875446;0,591407853;1,42500774;0,679301948;17,23119133;0,044327859;72,91423671;0,125067301;7,308486006;34,05317324;547573,6518;10365819,25;34867,39778;0,117725561;129,8576329;0,222740365;0,478076852;15,55045647;0,0595474;5,961238976;0,014360667;542724,6675;65,23993907;0,000271413;27,866185;0,019244149;0,015399457;0,862410827;0,719937251;64,78738177;89,99031746;104,995238;94,02127419;98,08159868;106,7520492;324376;77,60862413;0,778608758;29322,2516;0,090395873;324776
32_CHC;86;153;33382287;2,145197977;37;4,043991038;260;119,6391892;21,5288897;118;61;199;15,56824104;122,625716;0,612339099;267058296;0,261189433;723,5306264;11,22928001;46,64837665;3,246548917;3,730923821;0,96850225;0,58506147;0,649995289;1,407599953;0,53074643;0,716958127;0,704448579;0,988788751;0,937645265;-0,184670689;0,710187331;0,45975249;3,246257702;0,094803567;3,848793407;0,628787846;0,158038395;6,492515404;2,934023377;1,174856518;6,251598899;124,5153153;0,05608798;24,35277088;579,8405405;1,219442212;12,17792793;153,3900901;1622,696847;21,33872695;0,137191139;0,027349375;0,486570525;0,004526545;332,173483;0,248978057;1,379912822;12,9432423;4,126402585;46,75493466;0,567619244;0,137406702;3,794285359;593,61532;0,436047198;0,601559252;1,215805847;0,676318172;9,249195722;0,093196356;8,615384615;0,165680473;4,104659763;22,82692308;23342,19231;246425,7115;2854,017449;0,196019675;9,846153846;0,189349112;0,403825233;8,560319466;0,079511966;4,895164661;0,023423423;21519,55917;6,366661961;0,004369347;18,53058571;0,015835666;0,186288596;0,853938296;0,609824834;22,36948179;36,68181509;37,20215048;43,68065934;38,83297568;43,8634244;17610,33333;31,32400666;0,794295706;4121,1045;0,234016269;17760
34_CHC;145;277;2951473881;3,115873324;67;3,659411208;516;207,7101546;41,34264629;204;0;516;28,16370647;214,3850346;0,497815201;23611791048;0,138367341;2817,434731;80,45753763;857,5353875;27,84087007;15,38981255;2,307898512;0,738563002;1,073131204;1,898946433;1,123854778;0,609034809;0,573995417;0,994900306;0,953501474;-0,206649837;0,833725815;0,471723388;8,785608351;0,032720651;5,544745579;0,743039738;0,070546646;17,5712167;3,987602968;4,424427766;7,13611266;4223,47;0,065768722;19,28670085;8885,535528;4,580280007;82,51037887;98,9262812;7318,963748;1,683483046;0,015604713;0,043701956;4,20139206;0,000720948;5934,806284;0,132885853;4,893906739;84,99166275;2,941656732;231,1470031;0,047775088;0,015301097;4,42394574;24823,64178;0,550470102;0,695226881;0,802658122;0,767866261;66,66336561;0,011624827;155,238342;0,080434374;12,30933018;105,226943;257618,5487;19259425,2;3762,625464;0,018621877;498,6227979;0,258353781;0,519795226;52,76475757;0,010040377;6,465288201;0,030054347;256511,4524;23,81687736;0,000179931;133,5657076;0,017236688;0,036408757;0,759381808;0,517163423;65,33590101;126,335116;135,5581056;137,7679208;120,8139065;148,3913744;513102,6667;95,9365888;0,705474247;43934,51206;0,085625188;513736
39_CHC;106,2;196;77569151;2,426706993;55;2,081412067;223;155,0097308;28,72273753;159;69;154;22,37846905;158,619931;-0,307414012;620553208;0,204453413;1132,26588;25,3450533;86,58397024;-6,183790182;6,096099273;0,921199604;0,736262399;0,653937898;1,413920256;0,480627503;0,713789217;0,699656529;0,982358995;0,921840956;-0,249822865;0,818540553;0,455127114;4,904045077;0,080881076;4,122980414;0,74183433;0,198097841;9,808090153;3,225286218;1,754324719;6,481871441;164,3214402;0,053299202;33,75257491;630,3298735;1,92319763;24,21764515;163,8368472;4985,140123;7,181915901;0,066893376;0,025439214;0,431684135;0,003326184;358,1996557;0,19387059;1,93543964;21,67935;4,494550714;123,4592262;0,243461086;0,077163594;3,97174933;875,6638753;0,465880967;0,599790414;1,584559593;0,705457482;13,92648591;0,060141431;10,88;0,2176;3,1904;14,48;36735,1;977929,42;1739,006656;0,205004875;10,44;0,2088;0,458957534;6,814717532;0,088739786;4,578633691;0,01621797;32933,1444;8,387124347;0,004015943;8,262204791;0,040479475;0,066203816;0,900677419;0,858347682;30,84201516;35,93184419;42,19004622;42,80186912;40;43,95452195;24481,66667;32,36300068;0,767323311;5313,732888;0,217049475;24664
3_CHC;155;196;91566773;1,526976146;23;3,085005532;221;175,1818182;13,0341946;175;95;126;9,629497562;175,9124073;-0,320010781;732534184;0,400597395;256,5056377;20,56314227;6,792650985;-0,369293776;1,567938639;0,427805567;0,571458914;0,373093109;1,048242163;0,283229106;0,822058913;0,818924691;0,988698337;0,947653551;-0,219112143;0,681682891;0,330067306;4,503118267;0,217005616;2,74000558;0,611380941;0,327095771;9,006236534;2,253801815;0,498936051;5,989276901;123,5170666;0,041742841;42,24191859;1185,367692;0,49119149;20,83406556;266,4315647;5538,679284;13,64775018;0,053754084;0,017255078;0,366014089;0,001361071;476,9819356;0,348582413;0,653254797;20,88935241;8,377069625;174,1964144;0,435745938;0,056059924;3,782237299;454,5324684;0,322526504;0,462578314;3,168500595;0,572288872;12,01503812;0,033480041;11,08333333;0,230902778;1,99609375;21,6875;67640,1875;1419832,167;3390,620648;0,089097222;5,916666667;0,123263889;0,276956899;5,755965893;0,036604026;4,829448699;0,016221697;63839,97873;8,927387176;0,00333399;5,328001501;0,010143315;0,05798029;0,778837733;0,385897254;20,31154604;52,63459589;50,59644256;58,41232747;49,47726751;63,56099433;23430,33333;40,99380932;0,620965807;6376,789527;0,272159573;23672
42_CHC;77;112;30477269;1,383127087;18;8,788697099;207;94,67781796;11,18617194;94;54;153;7,876978975;95,84066827;1,299746145;243818152;0,463178178;221,5444808;5,697181344;8,569523498;1,118147483;1,264704324;0,361219588;0,553881624;0,31928784;0,956906199;0,25691356;0,845787749;0,844348978;0,992957055;0,960613971;-0,216166014;0,653368721;0,295902007;2,339070083;0,279640316;2,40071691;0,594183135;0,456904696;4,678140167;2,03697431;0,406480978;5,753606968;147,4472574;0,044438595;40,56649703;1536,825196;0,440819179;5,780289331;324,5672092;1804,231766;70,64661918;0,248116832;0,011155745;0,08791227;0,004843404;497,1645853;0,383027677;0,671782254;6,043326107;11,6095552;63,58475632;2,64491328;0,285632479;3,99869649;339,0893878;0,255335679;0,390295359;4,51007522;0,495615003;3,104754345;0,167414137;8,448275862;0,291319857;3,838287753;11,44827586;174484,6897;875144,931;39010,79721;0,519985339;3,551724138;0,122473246;0,251491355;2,495069396;0,143312854;4,185230133;0,008740205;161394,1736;17,15085427;0,00265406;8,05221221;0,006202793;0,104159376;0,937057223;0,857858317;30,72031012;35,8104707;39,69886648;39,69886648;41,61730409;43,49712634;26393;33,55646023;0,858104976;4995,775067;0,189284093;26544
43_CHC;110;197;826364693;2,478804564;47;2,884006913;290;150,7975108;27,15345467;148;6;284;19,66174203;154,477738;0,392243129;6610917544;0,206859841;1123,482288;44,09000516;125,8784017;6,623608211;6,70789658;0,554399954;0,847137404;0,446993412;1,170132184;0,349239419;0,792288907;0,787027827;0,996223517;0,966185339;-0,388664434;0,918910283;0,371484334;6,523156988;0,094647791;3,955542954;0,865241494;0,184373153;13,04631398;3,330142337;1,815574134;7,024947158;1500,55211;0,043332239;38,92573582;7163,349418;1,879481846;44,82627278;275,7660054;11962,45115;7,35029606;0,026747535;0,014651582;0,720332355;0,000435155;2948,54698;0,190583984;2,209888029;46,07770027;9,141371048;400,4523699;0,242751609;0,026897474;4,786533199;4952,123023;0,31362199;0,446553245;3,749712428;0,564341254;26,68185984;0,01527112;39,85093168;0,123760657;5,151894217;51,70496894;732615,1335;30402722,9;19305,76038;0,035314602;55,86956522;0,173507967;0,401046418;19,99380151;0,013956828;6,034764956;0,009298565;721049,5338;23,88247427;0,000426169;22,93067747;0,01012394;0,026900693;0,923624525;0,707660746;60,43619103;85,40277439;92,08691547;109,1787525;93,74433316;111,4271062;276566,6667;78,88009692;0,645147005;31819,40073;0,115051467;277032
45_CHC;57;221;2450728236;3,17135708;75;6,21553346;530;122,0233122;52,69891941;100;0;530;33,27323355;140,7967624;1,645720325;19605825888;0,148223895;4934,039578;36,47950553;5800,697096;277,8698649;30,64635117;1,480934926;0,907771729;0,751480218;1,639255424;0,896902536;0,708473937;0,68891808;0,997008194;0,968560535;-0,368410354;0,946325261;0,40865924;5,40259191;0,057011552;5,180993733;0,912584868;0,144816619;10,80518382;4,091210758;8,031821523;7,549781871;5368,71307;0,043427055;41,95013408;18324,32728;7,966787457;37,1434407;203,9179946;4665,639582;15,98110275;0,064198466;0,024042251;1,466595122;0,001308917;8212,277737;0,120678692;9,445548036;45,17197784;6,048624881;161,8155578;0,454978047;0,056901045;5,105003457;29458,98882;0,428192827;0,548974637;2,584612615;0,676279131;34,42283381;0,035419449;122,1139081;0,076849533;15,93845827;68,61736941;1272567,119;24612621;87694,44141;0,070940584;328,2888609;0,206600919;0,458086144;30,35867829;0,033591851;6,862482832;0,012853283;1266514,103;52,36152563;0,000136836;133,0281148;0,016593422;0,06317956;0,748098102;0,542802659;83,95346242;154,6666381;165,6140091;146,7105995;164,7300823;174,3330147;988089;115,7058184;0,606062023;79158,53768;0,080112761;989008
49_CHC;43;97;15438255;1,817781674;29;2,471970746;124;71,75315315;16,70567519;73;19;105;12,3841287;74,587768;-0,194179378;123506040;0,318160019;414,8201477;12,37453678;14,57202501;-0,610571786;2,401544457;0,440548123;0,689555125;0,3982128;1,057970092;0,277101445;0,807849743;0,805127132;0,983406174;0,934632059;-0,273821413;0,778140161;0,362111421;3,447321091;0,159352797;3,074817583;0,696229698;0,278675007;6,894642182;2,578999258;0,710523145;6,234434969;129,6515315;0,046721273;34,23671144;882,8940541;0,749394497;12,19207207;256,8861261;3329,828829;25,34913634;0,114172773;0,016422716;0,128720967;0,005592292;385,9592708;0,299343189;0,829208513;11,56592757;7,720851016;97,22527054;0,804182571;0,128644994;3,961196056;411,5383094;0,310646893;0,464559945;2,720922178;0,55692012;5,986617691;0,08199282;7,967741935;0,257023933;2,108220604;7,806451613;77414,22581;949882,4194;7492,241971;0,471953405;9,774193548;0,315296566;0,572703796;2,302751758;0,337885701;3,498731295;0,011171171;69401,08845;16,02074079;0,00397898;3,066155109;0,023847813;0,032792603;0,953532262;0,839530175;28,62854707;34,1006767;39,69886648;42,42640687;44,27188724;44,45222154;22041,66667;32,5160954;0,796734079;4771,632827;0,216482397;22200
4_CHC;75;257;410148089;3,402535385;105;2,324426103;415;170,0097048;55,84761607;175;11;404;42,27871685;182,8898865;0,059389778;3281184712;0,104205877;4545,41085;56,11496702;1417,5013;1,221146198;25,25343738;3,424768728;0,760855863;1,325660391;2,143359079;1,625624543;0,564619214;0,51770922;0,988745886;0,931901428;-0,207201722;0,85673337;0,441684443;7,117264436;0,021073249;6,052429783;0,797251827;0,048416889;14,23452887;4,263985981;7,169551527;7,105007081;936,5591258;0,076378986;19,94457825;1277,772468;7,374665532;60,98352634;77,77997064;3277,84978;4,061499494;0,033495734;0,062776492;5,230434425;0,001754785;952,5852681;0,104167098;7,100435221;64,69692197;2,42562898;130,0438585;0,098489535;0,030262468;4,457716711;5698,740929;0,620622164;0,745963138;0,6096875;0,815315768;54,57798568;0,023270223;46,58671587;0,08595335;12,22953459;100,3191882;23627,46494;1238011,587;748,3219228;0,0319744;154,7269373;0,285474054;0,548318431;55,97388511;0,01621864;6,052486295;0,044201598;23115,63693;7,23253963;0,001051162;101,7650054;0,044897244;0,114502007;0,914100805;0,866359989;48,35672458;55,81597161;65,60487787;64,62197769;63,5295207;70,1997151;97829,66667;51,0214246;0,804387797;12764,35968;0,130475347;98096
50_CHC;194;241;148462535;1,668909971;24;2,942878817;277;218,0673976;14,23885358;218;155;122;10,15392883;218,8051566;-0,056042895;1187700280;0,365145758;322,3066475;11,06466297;9,519412515;-0,00079159;1,853417734;0,391978637;0,650497457;0,362966964;1,00387575;0,255499718;0,823279414;0,821417685;0,989529075;0,948662195;-0,261557296;0,744700684;0,338265367;3,27095112;0,201969301;2,833392266;0,664132921;0,357597673;6,541902241;2,393691087;0,561349093;6,073056287;137,6236698;0,044380416;37,70435477;1132,316995;0,592334124;11,03934215;276,1931635;3049,187036;29,41342381;0,120078111;0,015931998;0,162039973;0,004342564;430,5305589;0,312137332;0,777666203;11,02447845;8,714718221;96,34020037;0,956389057;0,133059765;3,994392584;423,525543;0,298079824;0,444496812;3,19049072;0,541404601;5,97112767;0,080035189;6,636363636;0,201101928;2,391184573;10,33333333;104389,303;1116059,121;11002,69439;0,361649832;10,93939394;0,331496786;0,58835513;5,24331051;0,268475074;3,964046106;0,010641728;95558,99908;13,92657776;0,003189808;4,860998875;0,012510096;0,043738662;0,896007847;0,621207151;25,39210654;40,87542535;46,17358552;44,40720662;48,82622246;49,75942122;24629;36,62470187;0,74067499;5526,97665;0,2244093;24808
51_CHC;62;111;44772131;1,71507565;27;2,765315662;170;87,54836976;15,43086142;88;43;127;11,54650655;89,55894456;0,159255224;358177048;0,339953652;356,0875027;9,183818325;12,28986883;0,912755584;2,159949939;0,42199442;0,672730071;0,384575916;1,039231452;0,269426227;0,81384096;0,811453893;0,988754577;0,945723652;-0,264626206;0,75945255;0,352849995;2,95788883;0,170826622;2,961542465;0,677492874;0,294887774;5,915777659;2,488420809;0,64548609;6,062571396;261,1551415;0,046785228;34,1883502;1897,621283;0,648044284;9,750447868;276,4808312;2335,984414;42,89379782;0,140345058;0,011111243;0,126015869;0,002152318;818,8962318;0,333735369;0,690895881;10,75677361;9,045077529;78,26807218;1,388402991;0,130851981;3,946526232;742,4838454;0,294466991;0,43977896;3,42282321;0,536930782;6,209179007;0,067820066;6,529411765;0,192041522;2,571799308;13,61764706;306451,9412;2789773,794;40559,96448;0,281470588;5,352941176;0,157439446;0,3785645;3,129680848;0,162700424;4,535848503;0,006091007;279498,0277;26,70475267;0,00184989;4,892197536;0,013539732;0,026052393;0,831184638;0,75826031;35,64648698;47,01088335;55,31726674;51,88448708;51,10772936;59,49789912;44398;39,07472407;0,759590704;7982,643873;0,179797375;44656
52_CHC;98;143;5222570;1,69813791;21;3,157504644;177;121,4409222;13,59933228;121;82;95;9,57786962;122,6810255;0,311058155;41780560;0,34857029;302,7364234;6,272742694;9,766393941;0,233178374;1,802172922;0,699816511;0,441364389;0,565243928;1,250120959;0,364884536;0,739489629;0,730835294;0,974197608;0,908974133;-0,125706641;0,547164221;0,450488418;2,448795006;0,147123425;3,188392583;0,467630042;0,228037562;4,897590012;2,425813283;0,625497358;5,491663548;25,21902017;0,072677292;18,54904534;120,9538905;0,627345132;6,18443804;126,0028818;817,9711816;28,5187472;0,288679955;0,024037987;0,205269648;0,008802405;73,57031499;0,330786551;0,692689647;6,067417698;3,51828801;21,93687469;0,929630126;0,31311926;3,143285233;106,7045758;0,467657727;0,639769452;0,898351127;0,694962453;4,095814035;0,235940607;2;0,25;2,234375;9,125;5187,875;31137,75;1162,516285;0,440763889;1,25;0,15625;0,295608505;5,17647138;0,058048574;3;0,023054755;3306,484375;3,790633458;0,022370828;4,528399546;0,02659057;0,206715189;0,974503146;0,616685923;11,73595923;19,03069099;20,39607805;22,8035085;23,32380758;23,57965225;2693;18,54546825;0,783789194;1194,288054;0,443478668;2776
55_CHC;69;199;1301411244;3,03742253;71;4,158742803;457;129,9143216;41,84997014;123;8;449;29,61042326;140,2828991;0,899146015;10411289952;0,14213097;2801,560819;36,40533449;1114,239465;58,22824391;16,49685285;1,744863777;0,808549111;0,895786915;1,747757054;0,919949012;0,655215801;0,628910829;0,995299313;0,957098129;-0,266109246;0,8859885;0,459424382;5,719896854;0,039501228;5,265426995;0,810319299;0,088994552;11,43979371;3,954177746;4,560429157;7,237949099;3719,615143;0,056246165;27,26140306;9399,263205;4,565474804;37,24369811;137,4337754;3936,24952;7,761760056;0,046842585;0,029471225;1,462180054;0,001326076;5730,686104;0,13650382;4,882842738;40,37780764;3,819212061;122,7432159;0,201618411;0,043758857;4,557459826;20893,06429;0,493313785;0,634757585;1,273180608;0,727509318;30,92262166;0,03047921;95,96785714;0,085685587;11,26244898;60,86428571;456372,792;11839702,17;22478,99986;0,055952333;223,8053571;0,199826212;0,451522187;25,34417763;0,026329119;6,690518883;0,016936081;452886,4167;33,40284697;0,000219051;106,0443244;0,014518367;0,055914036;0,920228946;0,680898663;72,09170418;105,8772885;124,1450764;111,0855526;121,75385;128,3900308;528555,6667;97,43134559;0,684373419;46193,91955;0,087396508;529048
